id,OFFENSE_CODE_GROUP,OCCURRED_ON_DATE,STREET,Lat,Long,Image_Id
21883,Investigate Person,7/11/2018 10:43,GREENMOUNT ST,42.310126,-71.058329,5cae691a579dc84342e094d4
21884,Firearm Discovery,7/11/2018 11:02,WEST ST,42.2631,-71.125279,5cae691a579dc84342e094d4
21885,Missing Person Reported,7/11/2018 10:21,CENTRE ST,42.300989,-71.127081,5cae691a579dc84342e0953b
21886,Property Lost,6/11/2018 8:00,METROPOLITAN AVE,42.259901,-71.115363,5cae691a579dc84342e094d4
21887,Other,7/11/2018 11:09,KEARSARGE AVE,42.327449,-71.083081,5cae691a579dc84342e094d4
21888,Motor Vehicle Accident Response,7/11/2018 10:51,GLEN RD,42.308572,-71.101399,5cae691a579dc84342e094d4
21889,Warrant Arrests,7/11/2018 10:51,GLEN RD,42.308572,-71.101399,5cae691a579dc84342e094d4
21890,Verbal Disputes,7/11/2018 10:21,TILESTON ST,42.265774,-71.106264,5cae691a579dc84342e094d4
21891,Residential Burglary,7/11/2018 10:46,DORCHESTER AVE,42.295572,-71.061521,5cae691a579dc84342e09556
21892,Other,7/11/2018 10:34,JOHN ELIOT SQ,42.330013,-71.091179,5cae691a579dc84342e094d4
21893,Police Service Incidents,7/11/2018 10:34,JOHN ELIOT SQ,42.330013,-71.091179,5cae691a579dc84342e094d4
21894,Auto Theft,7/10/2018 16:45,GREENWOOD ST,42.300848,-71.079821,5cae691a579dc84342e094d4
21895,Medical Assistance,7/11/2018 10:31,MERIDIAN ST,42.37048,-71.038967,5cae691a579dc84342e094d4
21896,Motor Vehicle Accident Response,7/8/2018 20:00,CENTRE ST,42.322838,-71.100967,5cae691a579dc84342e0953b
21897,Towed,7/11/2018 9:44,ROUND HILL ST,42.324692,-71.106189,5cae691a579dc84342e094d4
21898,Verbal Disputes,7/11/2018 9:55,SUNDERLAND ST,42.310518,-71.082602,5cae691a579dc84342e094d4
21899,Medical Assistance,7/11/2018 10:02,FOREST HILLS ST,42.304922,-71.102981,5cae691a579dc84342e094d4
21900,Investigate Property,7/11/2018 10:04,WASHINGTON ST,42.316671,-71.097437,5cae691a579dc84342e09534
21901,Larceny From Motor Vehicle,7/11/2018 10:31,DARTMOUTH ST,42.34495,-71.074789,5cae691a579dc84342e094d4
21902,Motor Vehicle Accident Response,7/10/2018 9:00,WASHINGTON ST,42.318515,-71.095606,5cae691a579dc84342e09534
21903,Harassment,7/11/2018 9:17,HYDE PARK AVE,42.282699,-71.118864,5cae691a579dc84342e094d4
21904,Disorderly Conduct,6/21/2018 15:00,CASTLEGATE RD,42.307004,-71.083132,5cae691a579dc84342e094d4
21905,Harassment,6/21/2018 15:00,CASTLEGATE RD,42.307004,-71.083132,5cae691a579dc84342e094d4
21906,Property Lost,7/9/2018 20:00,JERSEY ST,42.344126,-71.097609,5cae691a579dc84342e094d4
21907,Fraud,7/11/2018 9:07,DORCHESTER AVE,42.284398,-71.064684,5cae691a579dc84342e09556
21908,Vandalism,7/10/2018 20:00,BISHOP JOE L SMITH WAY,42.306604,-71.08055,5cae691a579dc84342e094d4
21909,Warrant Arrests,7/11/2018 9:13,BOWDOIN ST,42.300308,-71.072064,5cae691a579dc84342e094d4
21910,Larceny From Motor Vehicle,7/10/2018 20:40,FANEUIL ST,42.355175,-71.150931,5cae691a579dc84342e094d4
21911,Verbal Disputes,7/11/2018 9:15,SAINT ALPHONSUS ST,42.335512,-71.099639,5cae691a579dc84342e094d4
21912,Investigate Property,7/11/2018 6:30,HANCOCK ST,42.360254,-71.064471,5cae691a579dc84342e095ab
21913,Medical Assistance,7/11/2018 9:03,KENMORE ST,42.348413,-71.09496,5cae691a579dc84342e094d4
21914,Ballistics,7/11/2018 8:39,MONSIGNOR PATRICK J. LYDO,42.288662,-71.061305,5cae691a579dc84342e094d4
21915,Property Lost,7/4/2018 8:00,WASHINGTON ST,42.31944,-71.094675,5cae691a579dc84342e09534
21916,Medical Assistance,7/11/2018 8:30,BLUE HILL AVE,42.269099,-71.093615,5cae691a579dc84342e0955a
21917,Larceny From Motor Vehicle,7/11/2018 7:09,CLARKWOOD ST,42.280137,-71.090798,5cae691a579dc84342e094d4
21918,Larceny,7/11/2018 8:31,MASSACHUSETTS AVE,42.325538,-71.065796,5cae691a579dc84342e094d2
21919,Motor Vehicle Accident Response,7/11/2018 8:36,WILLIAM F MCCLELLAN HWY,42.395042,-71.010177,5cae691a579dc84342e094d4
21920,Towed,7/11/2018 7:54,MONSIGNOR PATRICK J. LYDO,42.289342,-71.0586,5cae691a579dc84342e094d4
21921,Larceny From Motor Vehicle,7/10/2018 19:30,DORCHESTER ST,42.330111,-71.05611,5cae691a579dc84342e094d4
21922,Vandalism,7/10/2018 19:30,DORCHESTER ST,42.330111,-71.05611,5cae691a579dc84342e094d4
21923,Vandalism,7/11/2018 7:39,FLORIDA ST,42.291221,-71.059891,5cae691a579dc84342e094d4
21924,Landlord/Tenant Disputes,7/11/2018 7:39,FLORIDA ST,42.291221,-71.059891,5cae691a579dc84342e094d4
21925,Auto Theft,7/11/2018 8:34,HUDSON ST,42.350277,-71.060245,5cae691a579dc84342e094d4
21926,Motor Vehicle Accident Response,7/11/2018 8:10,BLUE HILL AVE,42.268174,-71.093877,5cae691a579dc84342e0955a
21927,Medical Assistance,7/11/2018 7:06,WASHINGTON ST,42.287889,-71.126586,5cae691a579dc84342e09534
21928,Police Service Incidents,7/11/2018 7:50,FOTTLER RD,42.278406,-71.095722,5cae691a579dc84342e094d4
21929,Motor Vehicle Accident Response,7/11/2018 7:19,GOULD ST,42.272896,-71.170982,5cae691a579dc84342e094d4
21930,Simple Assault,7/11/2018 8:01,ALGONQUIN ST,42.297795,-71.073842,5cae691a579dc84342e094d4
21931,Police Service Incidents,7/10/2018 21:00,VINE ST,42.376632,-71.055932,5cae691a579dc84342e094d4
21932,Larceny From Motor Vehicle,7/10/2018 23:45,WARREN ST,42.314753,-71.083549,5cae691a579dc84342e094d4
21933,Vandalism,7/11/2018 6:08,UNION PARK ST,42.341742,-71.07011,5cae691a579dc84342e094d4
21934,Verbal Disputes,7/11/2018 6:08,ALGONQUIN ST,42.297795,-71.073842,5cae691a579dc84342e094d4
21935,Auto Theft,7/11/2018 5:58,DUDLEY ST,42.328726,-71.083822,5cae691a579dc84342e094d4
21936,Robbery,7/11/2018 5:58,DUDLEY ST,42.328726,-71.083822,5cae691a579dc84342e094d4
21937,Simple Assault,7/11/2018 5:58,DUDLEY ST,42.328726,-71.083822,5cae691a579dc84342e094d4
21938,Towed,7/11/2018 4:44,HAMILTON ST,42.305879,-71.066638,5cae691a579dc84342e094d4
21939,Investigate Person,7/11/2018 5:09,BRINTON ST,42.320277,-71.092488,5cae691a579dc84342e094d4
21940,Larceny,7/11/2018 4:47,WASHINGTON ST,42.338164,-71.074612,5cae691a579dc84342e09534
21941,Vandalism,7/11/2018 4:47,WASHINGTON ST,42.338164,-71.074612,5cae691a579dc84342e09534
21942,Residential Burglary,7/11/2018 3:41,FAIRLAWN AVE,42.267888,-71.10067,5cae691a579dc84342e094d4
21943,Motor Vehicle Accident Response,7/11/2018 1:04,ROXBURY ST,42.330311,-71.089355,5cae691a579dc84342e09567
21944,Investigate Person,7/11/2018 1:22,FAIRLAWN AVE,42.267888,-71.10067,5cae691a579dc84342e094d4
21945,Aggravated Assault,7/11/2018 1:29,E NINTH ST,42.332143,-71.051214,5cae691a579dc84342e094d4
21946,Vandalism,7/11/2018 1:29,E NINTH ST,42.332143,-71.051214,5cae691a579dc84342e094d4
21947,Disorderly Conduct,7/11/2018 1:29,E NINTH ST,42.332143,-71.051214,5cae691a579dc84342e094d4
21948,Simple Assault,7/11/2018 1:29,E NINTH ST,42.332143,-71.051214,5cae691a579dc84342e094d4
21949,Verbal Disputes,7/11/2018 0:00,WESTMINSTER AVE,42.316681,-71.096389,5cae691a579dc84342e094d4
21950,Vandalism,7/10/2018 23:00,WESTMINSTER AVE,42.316681,-71.096389,5cae691a579dc84342e094d4
21951,Investigate Property,7/11/2018 0:28,OLD RD,42.302265,-71.084947,5cae691a579dc84342e094d4
21952,Verbal Disputes,7/11/2018 0:01,COMMONWEALTH AVE,42.33971,-71.151757,5cae691a579dc84342e094d4
21953,Motor Vehicle Accident Response,7/10/2018 23:48,CUMMINS HWY,42.271194,-71.103986,5cae691a579dc84342e094d4
21954,Residential Burglary,7/10/2018 15:00,RUNNING BROOK RD,42.263173,-71.152156,5cae691a579dc84342e094d4
21955,Investigate Person,7/10/2018 23:48,TREMONT ST,42.331675,-71.096401,5cae691a579dc84342e094f0
21956,Medical Assistance,7/10/2018 23:14,RIPLEY RD,42.299263,-71.076265,5cae691a579dc84342e094d4
21957,Other,7/10/2018 21:39,DAKOTA ST,42.300165,-71.066854,5cae691a579dc84342e094d4
21958,Motor Vehicle Accident Response,7/10/2018 23:02,HILLSBORO RD,42.282579,-71.096553,5cae691a579dc84342e094d4
21959,Robbery,7/10/2018 22:55,CHARLES ST,42.360645,-71.070862,5cae691a579dc84342e094d4
21960,Larceny,7/10/2018 22:44,NORTON ST,42.304603,-71.066919,5cae691a579dc84342e094d4
21961,Residential Burglary,7/10/2018 22:11,BLACKWOOD ST,42.342965,-71.082447,5cae691a579dc84342e094d4
21962,Investigate Person,7/10/2018 22:43,DUDLEY ST,42.328726,-71.083822,5cae691a579dc84342e094d4
21963,Vandalism,7/10/2018 22:02,BRUNSWICK ST,42.3109,-71.080077,5cae691a579dc84342e094d4
21964,Larceny,7/10/2018 18:30,BEACH ST,42.351084,-71.059395,5cae691a579dc84342e094d4
21965,Motor Vehicle Accident Response,7/10/2018 22:12,GORDON AVE,42.256378,-71.126114,5cae691a579dc84342e094d4
21966,Larceny From Motor Vehicle,7/9/2018 22:00,BEACON ST,42.347265,-71.102949,5cae691a579dc84342e094d4
21967,Robbery,7/10/2018 21:45,COLUMBIA RD,42.303404,-71.083843,5cae691a579dc84342e094ee
21968,Larceny,7/4/2018 18:00,LITCHFIELD ST,42.35968,-71.140973,5cae691a579dc84342e094d4
21969,Motor Vehicle Accident Response,7/10/2018 0:30,NEVADA ST,42.279107,-71.072582,5cae691a579dc84342e094d4
21970,Simple Assault,7/10/2018 21:44,HENDRY ST,42.309459,-71.065146,5cae691a579dc84342e094d4
21971,Larceny,7/10/2018 22:20,CENTRAL SQ,42.374211,-71.039185,5cae691a579dc84342e094d4
21972,Investigate Property,7/10/2018 21:28,TALBOT AVE,42.293383,-71.082776,5cae691a579dc84342e094d4
21973,Larceny,7/1/2018 6:00,MASSACHUSETTS AVE,42.344396,-71.08632,5cae691a579dc84342e094d2
21974,Larceny,7/4/2018 11:00,MASSACHUSETTS AVE,42.344396,-71.08632,5cae691a579dc84342e094d2
21975,Motor Vehicle Accident Response,7/10/2018 22:03,CENTRE ST,42.322709,-71.099323,5cae691a579dc84342e0953b
21976,Larceny,7/10/2018 12:30,NEWBURY ST,42.349421,-71.083158,5cae691a579dc84342e094d4
21977,Larceny,7/10/2018 21:13,CANAL ST,42.363945,-71.059428,5cae691a579dc84342e0957b
21978,Restraining Order Violations,7/10/2018 20:21,BRUNSWICK ST,42.311937,-71.083421,5cae691a579dc84342e094d4
21979,Larceny,7/10/2018 21:10,JERSEY ST,42.342419,-71.096783,5cae691a579dc84342e094d4
21980,Verbal Disputes,7/10/2018 20:57,BLUE HILL AVE,42.282829,-71.091825,5cae691a579dc84342e0955a
21981,Towed,7/10/2018 19:22,PINEDALE RD,42.27685,-71.121707,5cae691a579dc84342e094d4
21982,Investigate Property,7/10/2018 21:16,ROCKDALE ST,42.266525,-71.098553,5cae691a579dc84342e094d4
21983,Fraud,7/10/2018 21:27,BATCHELDER ST,42.322496,-71.069092,5cae691a579dc84342e094d4
21984,Fraud,7/10/2018 16:30,ARCOLA ST,42.32471,-71.108804,5cae691a579dc84342e094d4
21985,Larceny,7/10/2018 18:39,VOGEL ST,42.262539,-71.165069,5cae691a579dc84342e094d4
21986,Larceny,7/10/2018 18:39,VOGEL ST,42.262539,-71.165069,5cae691a579dc84342e094d4
21987,Larceny From Motor Vehicle,7/10/2018 21:19,COLUMBUS AVE,42.343503,-71.078048,5cae691a579dc84342e0950c
21988,Towed,7/10/2018 20:11,W THIRD ST,42.338964,-71.048964,5cae691a579dc84342e094d4
21989,Larceny,7/10/2018 21:08,ALLSTATE RD,42.326966,-71.061986,5cae691a579dc84342e094ce
21990,Other,7/10/2018 19:42,FESSENDEN ST,42.27856,-71.091997,5cae691a579dc84342e094d4
21991,Other,7/10/2018 21:01,TREMONT ST,42.355407,-71.063124,5cae691a579dc84342e094f0
21992,Investigate Person,7/10/2018 20:17,CHISWICK RD,42.339969,-71.150486,5cae691a579dc84342e094d4
21993,Investigate Person,7/10/2018 20:06,WASHINGTON ST,42.311906,-71.102132,5cae691a579dc84342e09534
21994,Larceny,7/10/2018 20:28,WASHINGTON ST,42.291316,-71.071703,5cae691a579dc84342e09534
21995,Other,7/10/2018 19:05,ROSSMORE RD,42.303476,-71.105315,5cae691a579dc84342e094d4
21996,Larceny,7/10/2018 18:50,GALLIVAN BLVD,42.282735,-71.054965,5cae691a579dc84342e094f4
21997,Aggravated Assault,7/10/2018 19:51,BOYLSTON ST,42.350096,-71.077321,5cae691a579dc84342e095c3
21998,Aggravated Assault,7/10/2018 18:55,LEYDEN ST,42.389698,-71.009571,5cae691a579dc84342e094d4
21999,Investigate Person,7/10/2018 20:00,ATLANTIC AVE,42.354383,-71.052133,5cae691a579dc84342e0956e
22000,Vandalism,7/10/2018 19:34,SONOMA ST,42.308453,-71.087187,5cae691a579dc84342e094d4
22001,Larceny,7/10/2018 19:59,NEWBURY ST,42.348406,-71.086883,5cae691a579dc84342e094d4
22002,Medical Assistance,7/10/2018 19:49,WASHINGTON ST,42.349056,-71.150498,5cae691a579dc84342e09534
22003,Investigate Property,7/10/2018 20:10,WASHINGTON ST,42.349056,-71.150498,5cae691a579dc84342e09534
22005,Auto Theft,7/10/2018 19:15,PAUL PL,42.346675,-71.066958,5cae691a579dc84342e094d4
22006,Medical Assistance,7/10/2018 19:25,WASHINGTON ST,42.297228,-71.061039,5cae691a579dc84342e09534
22007,Larceny,7/10/2018 14:00,WASHINGTON ST,42.357243,-71.058497,5cae691a579dc84342e09534
22008,Harassment,7/10/2018 7:10,PRINCE ST,42.364185,-71.053677,5cae691a579dc84342e094d4
22009,Vandalism,7/10/2018 5:00,HOLLANDER ST,42.315689,-71.089514,5cae691a579dc84342e094d4
22010,Verbal Disputes,7/10/2018 19:05,AGUADILLA ST,42.341893,-71.074083,5cae691a579dc84342e094d4
22011,Evading Fare,7/10/2018 19:42,NORTHAMPTON ST,42.333951,-71.075389,5cae691a579dc84342e094d4
22012,Simple Assault,7/10/2018 18:57,BOWKER ST,42.362429,-71.060549,5cae691a579dc84342e094d4
22013,Vandalism,7/10/2018 18:57,BOWKER ST,42.362429,-71.060549,5cae691a579dc84342e094d4
22014,Other,7/10/2018 18:57,BOWKER ST,42.362429,-71.060549,5cae691a579dc84342e094d4
22015,Medical Assistance,7/10/2018 18:24,MOUNT VERNON ST,42.283288,-71.158386,5cae691a579dc84342e09538
22016,Residential Burglary,7/7/2018 15:45,TROTTER CT,42.335968,-71.081299,5cae691a579dc84342e094d4
22017,Larceny,7/10/2018 18:48,ALLSTATE RD,42.326966,-71.061986,5cae691a579dc84342e094ce
22018,Verbal Disputes,7/10/2018 18:29,E SIXTH ST,42.333212,-71.030181,5cae691a579dc84342e094d4
22019,Medical Assistance,7/10/2018 18:35,COMMONWEALTH AVE,42.348665,-71.138853,5cae691a579dc84342e094d4
22020,Investigate Person,7/10/2018 17:11,CUSHING AVE,42.313457,-71.06271,5cae691a579dc84342e094d4
22021,Simple Assault,7/10/2018 18:35,BANFIELD AVE,42.276843,-71.087595,5cae691a579dc84342e094d4
22022,Simple Assault,7/10/2018 17:24,BOYLSTON ST,42.349325,-71.080148,5cae691a579dc84342e095c3
22023,Larceny,6/25/2018 10:00,SHAWMUT AVE,42.337012,-71.078538,5cae691a579dc84342e094d4
22024,Other,7/10/2018 18:18,COLUMBUS AVE,42.317056,-71.098217,5cae691a579dc84342e0950c
22025,Investigate Person,7/10/2018 17:28,LATTIMORE CT,42.336766,-71.082051,5cae691a579dc84342e094d4
22026,Motor Vehicle Accident Response,7/10/2018 18:51,WARREN ST,42.319408,-71.081405,5cae691a579dc84342e094d4
22027,Other,7/10/2018 14:51,AVERY ST,42.353302,-71.06378,5cae691a579dc84342e094d4
22028,Motor Vehicle Accident Response,6/30/2018 12:00,ZAMORA ST,42.322067,-71.112965,5cae691a579dc84342e094d4
22029,Other,7/1/2018 14:00,LINDEN ST,42.351792,-71.13024,5cae691a579dc84342e094d4
22030,Confidence Games,6/9/2018 18:29,W BROADWAY,42.336112,-71.046654,5cae691a579dc84342e094d4
22031,Motor Vehicle Accident Response,7/10/2018 17:37,WILMINGTON AVE,42.280292,-71.072206,5cae691a579dc84342e094d4
22032,Other,7/10/2018 18:03,MASON ST,42.35354,-71.063693,5cae691a579dc84342e094d4
22033,Larceny,7/10/2018 18:02,HYDE PARK AVE,42.25333,-71.124672,5cae691a579dc84342e094d4
22034,Medical Assistance,7/10/2018 17:24,CROWN POINT DR,42.257841,-71.148139,5cae691a579dc84342e094d4
22035,Verbal Disputes,7/10/2018 17:34,FAWNDALE RD,42.290118,-71.121879,5cae691a579dc84342e094d4
22037,Investigate Person,7/10/2018 18:09,E BROOKLINE ST,42.339268,-71.072088,5cae691a579dc84342e094d4
22038,Drug Violation,7/10/2018 15:00,MASSACHUSETTS AVE,42.331521,-71.070853,5cae691a579dc84342e094d2
22039,Drug Violation,7/10/2018 15:00,MASSACHUSETTS AVE,42.331521,-71.070853,5cae691a579dc84342e094d2
22040,Landlord/Tenant Disputes,7/10/2018 17:17,BLUE HILL AVE,42.282829,-71.091825,5cae691a579dc84342e0955a
22041,Towed,7/10/2018 17:18,COLUMBUS AVE,42.344023,-71.077549,5cae691a579dc84342e0950c
22042,Motor Vehicle Accident Response,7/10/2018 16:30,LANCASTER ST,42.364107,-71.062449,5cae691a579dc84342e094d4
22043,Motor Vehicle Accident Response,7/10/2018 16:50,WASHINGTON ST,42.287701,-71.106713,5cae691a579dc84342e09534
22044,Investigate Person,7/10/2018 16:24,COLUMBIA RD,42.315969,-71.066253,5cae691a579dc84342e094ee
22045,Larceny,7/10/2018 16:41,COLUMBIA RD,42.308894,-71.074105,5cae691a579dc84342e094ee
22046,Investigate Person,7/10/2018 17:06,RIVER ST,42.270615,-71.086555,5cae691a579dc84342e0954d
22047,Other,7/10/2018 17:31,BOYLSTON ST,42.348624,-71.082776,5cae691a579dc84342e095c3
22048,Simple Assault,7/10/2018 16:46,WOLCOTT ST,42.302736,-71.082485,5cae691a579dc84342e094d4
22049,Medical Assistance,7/10/2018 16:51,CLARKWOOD ST,42.280137,-71.090798,5cae691a579dc84342e094d4
22050,Verbal Disputes,7/10/2018 16:37,HAMMOND ST,42.335954,-71.083014,5cae691a579dc84342e094d4
22051,Larceny,7/10/2018 12:00,QUINCY ST,42.312525,-71.073893,5cae691a579dc84342e094d4
22052,Property Found,7/10/2018 12:00,QUINCY ST,42.312525,-71.073893,5cae691a579dc84342e094d4
22053,Medical Assistance,7/10/2018 16:14,MALCOLM X BLVD,42.329959,-71.086942,5cae691a579dc84342e09571
22054,Motor Vehicle Accident Response,7/5/2018 11:07,WINTHROP SQ,42.354657,-71.057718,5cae691a579dc84342e094d4
22055,Motor Vehicle Accident Response,7/8/2018 19:00,BATCHELDER ST,42.323116,-71.069172,5cae691a579dc84342e094d4
22056,Motor Vehicle Accident Response,7/10/2018 16:23,D ST,42.335047,-71.055294,5cae691a579dc84342e094d4
22057,Vandalism,7/10/2018 16:20,BAY STATE RD,42.350652,-71.103841,5cae691a579dc84342e094d4
22058,Aggravated Assault,7/10/2018 16:20,BAY STATE RD,42.350652,-71.103841,5cae691a579dc84342e094d4
22059,Verbal Disputes,6/26/2018 17:09,GROOM ST,42.320198,-71.066418,5cae691a579dc84342e094d4
22060,Harassment,7/10/2018 12:40,GLENDOWER RD,42.275625,-71.131422,5cae691a579dc84342e094d4
22061,Drug Violation,7/10/2018 16:54,WASHINGTON ST,42.349056,-71.150498,5cae691a579dc84342e09534
22062,Motor Vehicle Accident Response,7/10/2018 14:30,ADAMS ST,42.298487,-71.057256,5cae691a579dc84342e094d4
22063,Property Lost,4/21/2018 0:00,LINCOLN ST,42.299791,-71.059544,5cae691a579dc84342e0955e
22064,Larceny From Motor Vehicle,7/10/2018 10:30,WASHINGTON ST,42.351743,-71.062759,5cae691a579dc84342e09534
22065,Property Lost,7/10/2018 8:15,CENTRE ST,42.309796,-71.115461,5cae691a579dc84342e0953b
22066,Verbal Disputes,7/10/2018 16:20,REGENT ST,42.324992,-71.085105,5cae691a579dc84342e094d4
22067,Other,7/10/2018 16:43,IRMA ST,42.287022,-71.087546,5cae691a579dc84342e094d4
22068,Medical Assistance,7/10/2018 15:32,NORTHAMPTON ST,42.333951,-71.075389,5cae691a579dc84342e094d4
22069,Property Lost,7/10/2018 10:00,ATLANTIC AVE,42.354383,-71.052133,5cae691a579dc84342e0956e
22070,Towed,7/10/2018 10:30,BEECHCROFT ST,42.352613,-71.161115,5cae691a579dc84342e094d4
22071,Confidence Games,6/26/2018 0:00,BLUE HILL AVE,42.307821,-71.083541,5cae691a579dc84342e0955a
22072,Confidence Games,7/9/2018 20:51,RIVER ST,42.271302,-71.074424,5cae691a579dc84342e0954d
22073,Investigate Person,7/10/2018 15:20,FOREST HILLS ST,42.304922,-71.102981,5cae691a579dc84342e094d4
22074,Confidence Games,7/10/2018 16:26,DUDLEY ST,42.321042,-71.072153,5cae691a579dc84342e094d4
22075,Motor Vehicle Accident Response,7/10/2018 16:26,STATE ST,42.359025,-71.05568,5cae691a579dc84342e094d4
22076,Larceny,7/9/2018 11:00,WASHINGTON ST,42.357243,-71.058497,5cae691a579dc84342e09534
22077,Prisoner Related Incidents,7/10/2018 14:40,STOUGHTON ST,42.315815,-71.062337,5cae691a579dc84342e094d4
22078,Verbal Disputes,7/10/2018 15:35,HAZLETON ST,42.282358,-71.09804,5cae691a579dc84342e094d4
22079,Investigate Property,7/10/2018 16:09,CENTRE ST,42.287094,-71.148221,5cae691a579dc84342e0953b
22080,Violations,7/10/2018 15:03,OLD RD,42.302265,-71.084947,5cae691a579dc84342e094d4
22081,Other,7/10/2018 15:03,OLD RD,42.302265,-71.084947,5cae691a579dc84342e094d4
22082,Violations,7/10/2018 15:03,OLD RD,42.302265,-71.084947,5cae691a579dc84342e094d4
22083,Investigate Property,7/10/2018 16:07,YAWKEY WAY,42.346538,-71.098806,5cae691a579dc84342e094d4
22084,Motor Vehicle Accident Response,7/10/2018 15:00,POPLAR ST,42.285693,-71.128945,5cae691a579dc84342e094d4
22085,Investigate Person,7/10/2018 13:40,BROWNING AVE,42.29415,-71.08175,5cae691a579dc84342e094d4
22086,Residential Burglary,7/9/2018 8:00,WASHINGTON ST,42.316671,-71.097437,5cae691a579dc84342e09534
22087,Drug Violation,7/10/2018 15:30,WASHINGTON ST,42.339269,-71.073084,5cae691a579dc84342e09534
22088,Drug Violation,7/10/2018 15:30,WASHINGTON ST,42.339269,-71.073084,5cae691a579dc84342e09534
22090,Harassment,7/10/2018 15:50,SUPPLE RD,42.306397,-71.083493,5cae691a579dc84342e094d4
22091,Drug Violation,7/10/2018 15:49,CENTRAL AVE,42.260227,-71.119789,5cae691a579dc84342e094d4
22092,Drug Violation,7/10/2018 15:49,CENTRAL AVE,42.260227,-71.119789,5cae691a579dc84342e094d4
22093,Drug Violation,7/10/2018 15:49,CENTRAL AVE,42.260227,-71.119789,5cae691a579dc84342e094d4
22094,Fraud,7/3/2018 8:00,NORTHERN AVE,42.351218,-71.043818,5cae691a579dc84342e094d4
22095,Investigate Property,7/10/2018 15:47,HYDE PARK AVE,42.256216,-71.124019,5cae691a579dc84342e094d4
22096,Investigate Property,7/10/2018 15:18,PARK PLZ,42.351628,-71.068664,5cae691a579dc84342e094d4
22097,Police Service Incidents,7/10/2018 10:30,ROBINWOOD AVE,42.316148,-71.110934,5cae691a579dc84342e094d4
22098,Fraud,7/10/2018 15:32,NORFOLK ST,42.282878,-71.084745,5cae691a579dc84342e0951d
22099,Counterfeiting,6/27/2018 0:00,RIVER ST,42.263879,-71.101402,5cae691a579dc84342e0954d
22100,Auto Theft,7/10/2018 15:27,WESTMINSTER ST,42.335502,-71.082981,5cae691a579dc84342e094d4
22101,Larceny,7/10/2018 13:18,BOYLSTON ST,42.348624,-71.082776,5cae691a579dc84342e095c3
22102,Larceny,7/10/2018 13:18,BOYLSTON ST,42.348624,-71.082776,5cae691a579dc84342e095c3
22103,Service,6/26/2018 8:45,D ST,42.337943,-71.051841,5cae691a579dc84342e094d4
22104,Robbery,7/9/2018 21:00,DUDLEY ST,42.328535,-71.082139,5cae691a579dc84342e094d4
